voyageID,lat,lon,ordinal,herd_cluster_id,date
AV09090,-34.26,-171.15,671964,39448,1840-10-10
AV09090,-34.41,-170.91,671965,39448,1840-10-11
AV09090,-34.6,-171.0,671966,39448,1840-10-12
AV09090,-34.81,-170.66,671967,39449,1840-10-13
AV09090,-34.83,-171.0,671968,39449,1840-10-14
AV09090,-34.86,-171.33,671969,39449,1840-10-15
AV09090,-34.61,-171.0,671970,39449,1840-10-16
AV09090,-34.15,-169.88,671971,39449,1840-10-17
AV09090,-34.61,-169.7,671972,39744,1840-10-18
AV09090,-34.28,-169.11,671973,39744,1840-10-19
AV09090,-34.63,-168.65,671974,39720,1840-10-20
AV09090,-34.13,-168.48,671975,39763,1840-10-21
AV09090,-34.08,-168.58,671976,39763,1840-10-22
AV09090,-34.16,-168.5,671977,39764,1840-10-23
AV09090,-34.25,-168.66,671978,39764,1840-10-24
AV09090,-34.0,-168.55,671979,39765,1840-10-25
AV09090,-33.91,-168.5,671980,39765,1840-10-26
AV09090,-34.21,-168.66,671981,39771,1840-10-27
AV09090,-34.08,-168.5,671982,39771,1840-10-28
AV09090,-34.11,-168.25,671983,39772,1840-10-29
AV09090,-33.76,-167.91,671984,39759,1840-10-30
AV09090,-33.43,-168.0,671985,-1,1840-10-31
AV09090,-33.6,-167.83,671986,39761,1840-11-01
AV09090,-33.63,-167.66,671987,39761,1840-11-02
AV09090,-33.56,-167.81,671988,39762,1840-11-03
AV09090,-33.95,-167.0,671989,39743,1840-11-04
AV09090,-34.0,-167.0,671990,39743,1840-11-05
AV09090,-33.88,-166.76,671991,39743,1840-11-06
AV09090,-33.68,-166.46,671992,39743,1840-11-07
AV09090,-33.85,-166.41,671993,39743,1840-11-08
AV09090,-33.3,-166.31,671994,39718,1840-11-09
AV09090,-33.6,-166.41,671995,39738,1840-11-10
AV09090,-33.76,-166.4,671996,39739,1840-11-11
AV09090,-33.76,-166.5,671997,39739,1840-11-12
AV09090,-34.03,-167.0,671998,39739,1840-11-13
AV09090,-33.56,-167.53,671999,-1,1840-11-14
AV09090,-34.83,-167.66,672000,-1,1840-11-15
AV09090,-35.9,-168.33,672001,39476,1840-11-16
AV09090,-36.18,-169.33,672002,39476,1840-11-17
AV09090,-36.26,-167.95,672003,-1,1840-11-18
AV09090,-36.2,-170.11,672004,39476,1840-11-19
AV09090,-35.73,-170.33,672005,39502,1840-11-20
AV09090,-35.45,-170.58,672006,39502,1840-11-21
AV09090,-34.21,-171.7,672007,-1,1840-11-22
AV09090,-33.03,-173.05,672008,10061,1840-11-23
AV09090,-32.7,-173.9,672009,10061,1840-11-24
AV09090,-31.6,-173.85,672010,10139,1840-11-25
AV09090,-31.56,-174.36,672011,10139,1840-11-26
AV09090,-31.85,-176.11,672012,10212,1840-11-27
AV09090,-31.86,-176.83,672013,10212,1840-11-28
AV09090,-32.08,-177.61,672014,10212,1840-11-29
AV09090,-31.06,-178.08,672015,10479,1840-11-30
AV09090,-31.35,-178.25,672016,10479,1840-12-01
AV09090,-31.6,-178.13,672017,10479,1840-12-02
AV09090,-31.88,-177.73,672018,10480,1840-12-03
AV09090,-31.8,-177.93,672019,10480,1840-12-04
AV09090,-31.68,-178.33,672020,10480,1840-12-05
AV09090,-31.16,-178.0,672021,10398,1840-12-06
AV09090,-30.71,-177.81,672022,10398,1840-12-07
AV09090,-30.65,-178.13,672023,10398,1840-12-08
AV09090,-30.58,-178.25,672024,10398,1840-12-09
AV09090,-31.25,-178.9,672025,-1,1840-12-10
AV09090,-31.75,179.68,672026,16270,1840-12-11
AV09090,-32.13,178.25,672027,16270,1840-12-12
AV09090,-32.51,176.66,672028,16270,1840-12-13
AV09090,-32.86,175.51,672029,16270,1840-12-14
AV09090,-34.51,174.73,672030,16269,1840-12-15
AV09090,-35.0,174.53,672031,16269,1840-12-16
AV09090,-34.13,175.05,672060,-1,1841-01-14
AV09090,-33.68,176.33,672061,-1,1841-01-15
AV09090,-34.1,176.31,672062,20808,1841-01-16
AV09090,-34.3,176.66,672063,20808,1841-01-17
AV09090,-34.68,176.75,672064,20807,1841-01-18
AV09090,-34.95,177.0,672065,20807,1841-01-19
AV09090,-35.95,177.53,672066,20719,1841-01-20
AV09090,-36.78,178.41,672067,20719,1841-01-21
AV09090,-36.96,179.91,672068,20719,1841-01-22
AV09090,-38.48,178.55,672069,-1,1841-01-23
AV09090,-40.41,177.6,672070,-1,1841-01-24
AV09090,-41.7,176.98,672071,-1,1841-01-25
AV09090,-42.8,175.96,672072,48810,1841-01-26
AV09090,-43.43,175.63,672073,48810,1841-01-27
AV09090,-43.18,176.23,672074,48810,1841-01-28
AV09090,-42.95,177.11,672075,48810,1841-01-29
AV09090,-43.56,179.3,672076,48810,1841-01-30
AV09090,-45.46,179.28,672077,49036,1841-01-31
AV09090,-45.75,179.56,672078,49036,1841-02-01
AV09090,-45.03,178.66,672079,49012,1841-02-02
AV09090,-45.01,178.41,672080,49012,1841-02-03
AV09090,-45.18,177.75,672081,49078,1841-02-04
AV09090,-45.43,177.23,672082,49058,1841-02-05
AV09090,-46.75,175.46,672083,48822,1841-02-06
AV09090,-47.48,175.81,672084,48822,1841-02-07
AV09090,-47.3,176.16,672085,48822,1841-02-08
AV09090,-47.2,176.66,672086,48822,1841-02-09
AV09090,-47.66,177.0,672087,48822,1841-02-10
AV09090,-46.68,176.73,672088,48821,1841-02-11
AV09090,-46.4,177.41,672089,48821,1841-02-12
AV09090,-45.7,179.13,672090,49025,1841-02-13
AV09090,-44.9,-177.91,672091,28547,1841-02-14
AV09090,-44.2,-177.2,672092,28547,1841-02-15
AV09090,-44.35,-176.5,672093,28547,1841-02-16
AV09090,-44.58,-175.0,672094,28564,1841-02-17
AV09090,-44.58,-174.35,672095,28564,1841-02-18
AV09090,-44.25,-174.81,672096,28565,1841-02-19
AV09090,-44.26,-174.33,672097,28565,1841-02-20
AV09090,-44.35,-174.16,672098,28565,1841-02-21
AV09090,-44.98,-174.78,672099,28555,1841-02-22
AV09090,-45.36,-174.53,672100,28555,1841-02-23
AV09090,-45.43,-174.41,672101,28555,1841-02-24
AV09090,-45.66,-174.25,672102,28555,1841-02-25
AV09090,-45.16,-174.0,672103,28555,1841-02-26
AV09090,-44.78,-173.18,672104,28555,1841-02-27
AV09090,-43.61,-170.7,672105,28541,1841-02-28
AV09090,-42.83,-168.0,672106,28541,1841-03-01
AV09090,-42.0,-166.16,672107,28541,1841-03-02
AV09090,-42.25,-165.0,672108,28541,1841-03-03
AV09090,-42.53,-166.63,672109,28541,1841-03-04
AV09090,-42.63,-166.7,672110,28541,1841-03-05
AV09090,-42.75,-161.83,672111,28539,1841-03-06
AV09090,-42.8,-160.91,672112,28539,1841-03-07
AV09090,-43.01,-159.43,672113,28539,1841-03-08
AV09090,-42.9,-156.8,672114,28540,1841-03-09
AV09090,-42.4,-153.73,672115,28540,1841-03-10
AV09090,-42.33,-150.0,672116,28534,1841-03-11
AV09090,-42.36,-147.5,672117,28534,1841-03-12
AV09090,-43.05,-144.26,672118,28528,1841-03-13
AV09090,-43.55,-140.91,672119,28528,1841-03-14
AV09090,-43.93,-140.33,672120,28528,1841-03-15
AV09090,-43.78,-139.58,672121,28528,1841-03-16
AV09090,-44.81,-136.56,672122,28520,1841-03-17
AV09090,-45.4,-133.66,672123,28520,1841-03-18
AV09090,-45.86,-131.11,672124,28520,1841-03-19
AV09090,-46.73,-129.5,672125,28520,1841-03-20
AV09090,-46.16,-129.0,672126,28520,1841-03-21
AV09090,-46.66,-127.5,672127,28520,1841-03-22
AV09090,-46.55,-125.23,672128,28520,1841-03-23
AV09090,-46.28,-122.33,672129,28520,1841-03-24
AV09090,-46.05,-119.81,672130,28520,1841-03-25
AV09090,-46.5,-118.16,672131,28520,1841-03-26
AV09090,-47.03,-116.18,672132,28520,1841-03-27
AV09090,-46.95,-114.35,672133,28520,1841-03-28
AV09090,-47.41,-111.35,672134,28520,1841-03-29
AV09090,-47.9,-107.36,672135,28520,1841-03-30
AV09090,-48.66,-103.7,672136,28520,1841-03-31
AV09090,-49.93,-100.63,672137,28520,1841-04-01
AV09090,-51.03,-96.85,672138,28519,1841-04-02
AV09090,-52.18,-94.61,672139,28519,1841-04-03
AV09090,-53.43,-90.8,672140,-1,1841-04-04
AV09090,-54.7,-88.95,672141,-1,1841-04-05
AV09090,-56.5,-84.55,672142,-1,1841-04-06
AV09090,-57.21,-81.18,672143,-1,1841-04-07
AV09090,-57.35,-77.41,672144,66483,1841-04-08
AV09090,-57.33,-73.41,672145,66483,1841-04-09
AV09090,-57.51,-68.5,672146,-1,1841-04-10
AV09090,-57.63,-65.08,672147,66789,1841-04-11
AV09090,-57.2,-62.51,672148,66789,1841-04-12
AV09090,-56.66,-61.45,672149,66789,1841-04-13
AV09090,-55.36,-59.75,672150,66789,1841-04-14
AV09090,-53.15,-58.66,672151,66723,1841-04-15
AV09090,-51.96,-57.51,672152,66723,1841-04-16
AV09090,-50.75,-54.1,672153,-1,1841-04-17
AV09090,-50.0,-52.16,672154,66851,1841-04-18
AV09090,-49.46,-50.91,672155,66851,1841-04-19
AV09090,-48.83,-49.81,672156,66852,1841-04-20
AV09090,-48.16,-49.0,672157,66852,1841-04-21
AV09090,-48.18,-48.75,672158,66852,1841-04-22
AV09090,-47.83,-48.16,672159,66852,1841-04-23
AV09090,-47.55,-46.75,672160,66817,1841-04-24
AV09090,-47.0,-45.91,672161,66817,1841-04-25
AV09090,-46.86,-45.0,672162,66817,1841-04-26
AV09090,-46.6,-43.0,672163,66753,1841-04-27
AV09090,-46.25,-41.5,672164,66753,1841-04-28
AV09090,-43.81,-40.83,672165,-1,1841-04-29
AV09090,-41.18,-38.8,672166,-1,1841-04-30
AV09090,-38.78,-37.83,672167,65152,1841-05-01
AV09090,-37.16,-36.65,672168,65152,1841-05-02
AV09090,-36.83,-34.9,672169,65152,1841-05-03
AV09090,-35.85,-33.73,672170,65152,1841-05-04
AV09090,-35.0,-32.0,672171,65152,1841-05-05
AV09090,-33.4,-32.4,672172,65286,1841-05-06
AV09090,-32.35,-32.25,672173,65286,1841-05-07
AV09090,-31.63,-30.68,672174,65324,1841-05-08
AV09090,-31.2,-29.0,672175,-1,1841-05-09
AV09090,-29.5,-29.5,672176,65153,1841-05-10
AV09090,-28.76,-30.78,672177,65153,1841-05-11
AV09090,-27.68,-29.23,672178,65153,1841-05-12
AV09090,-26.06,-28.38,672179,65153,1841-05-13
AV09090,-24.51,-28.91,672180,65153,1841-05-14
AV09090,-22.78,-29.06,672181,65154,1841-05-15
AV09090,-21.93,-29.9,672182,65154,1841-05-16
AV09090,-21.16,-30.05,672183,65154,1841-05-17
AV09090,-21.0,-30.01,672184,65154,1841-05-18
AV09090,-19.63,-29.91,672185,65154,1841-05-19
AV09119,39.63,-70.53,662721,6012,1815-06-21
AV09119,40.05,-69.48,662722,6012,1815-06-22
AV09119,40.11,-67.68,662723,6012,1815-06-23
AV09119,39.9,-65.5,662724,6012,1815-06-24
AV09119,39.55,-62.3,662725,6013,1815-06-25
AV09119,39.25,-61.93,662726,6013,1815-06-26
AV09119,41.08,-60.96,662727,6160,1815-06-27
AV09119,41.0,-58.81,662728,6160,1815-06-28
AV09119,40.0,-56.28,662729,6160,1815-06-29
AV09119,39.91,-54.05,662730,6161,1815-06-30
AV09119,39.55,-53.19,662731,6161,1815-07-01
AV09119,39.51,-52.33,662732,6161,1815-07-02
AV09119,39.51,-50.41,662733,6161,1815-07-03
AV09119,39.11,-47.81,662734,6081,1815-07-04
AV09119,38.78,-45.83,662735,6081,1815-07-05
AV09119,38.53,-44.1,662736,6081,1815-07-06
AV09119,39.46,-43.6,662737,6081,1815-07-07
AV09119,39.68,-43.16,662738,6081,1815-07-08
AV09119,39.35,-42.0,662739,6081,1815-07-09
AV09119,38.85,-40.3,662740,6081,1815-07-10
AV09119,39.7,-38.25,662741,-1,1815-07-11
AV09119,36.65,-36.55,662742,5870,1815-07-12
AV09119,35.21,-34.38,662743,5870,1815-07-13
AV09119,34.1,-32.7,662744,5870,1815-07-14
AV09119,33.83,-32.01,662745,5870,1815-07-15
AV09119,32.9,-31.46,662746,5870,1815-07-16
AV09119,31.06,-30.9,662747,5870,1815-07-17
AV09119,28.93,-29.41,662748,5870,1815-07-18
AV09119,26.83,-29.93,662749,5870,1815-07-19
AV09119,25.43,-26.16,662750,-1,1815-07-20
AV09119,23.0,-24.5,662751,-1,1815-07-21
AV09119,20.76,-23.76,662752,-1,1815-07-22
AV09119,19.0,-23.0,662753,6248,1815-07-23
AV09119,18.55,-22.83,662754,6248,1815-07-24
AV09119,17.33,-22.6,662755,6249,1815-07-25
AV09119,16.43,-22.93,662756,6249,1815-07-26
AV09119,16.58,-24.11,662757,6249,1815-07-27
AV09119,16.1,-23.65,662758,6249,1815-07-28
AV09119,16.1,-23.65,662759,6249,1815-07-29
AV09119,13.35,-22.56,662760,-1,1815-07-30
AV09119,11.8,-22.43,662761,6514,1815-07-31
AV09119,11.11,-22.26,662762,6514,1815-08-01
AV09119,9.98,-21.96,662763,-1,1815-08-02
AV09119,8.86,-21.7,662764,6683,1815-08-03
AV09119,8.55,-21.83,662765,6683,1815-08-04
AV09119,8.15,-22.4,662766,6683,1815-08-05
AV09119,7.56,-21.73,662767,6683,1815-08-06
AV09119,6.9,-21.0,662768,6684,1815-08-07
AV09119,6.55,-19.9,662769,6684,1815-08-08
AV09119,6.43,-20.31,662770,6684,1815-08-09
AV09119,6.66,-20.81,662771,6684,1815-08-10
AV09119,6.03,-22.15,662772,-1,1815-08-11
AV09119,5.15,-23.48,662773,6250,1815-08-12
AV09119,4.86,-24.53,662774,6250,1815-08-13
AV09119,2.86,-25.65,662775,6752,1815-08-14
AV09119,1.93,-26.83,662776,6752,1815-08-15
AV09119,0.78,-27.83,662777,6753,1815-08-16
AV09119,-0.55,-28.55,662778,6753,1815-08-17
AV09119,-1.4,-28.66,662779,6753,1815-08-18
AV09119,-2.21,-28.8,662780,6753,1815-08-19
AV09119,-3.63,-29.45,662781,-1,1815-08-20
AV09119,-5.13,-30.0,662782,6589,1815-08-21
AV09119,-6.48,-30.71,662783,6589,1815-08-22
AV09119,-8.18,-31.23,662784,6515,1815-08-23
AV09119,-9.73,-31.88,662785,6515,1815-08-24
AV09119,-11.15,-32.65,662786,6515,1815-08-25
AV09119,-12.03,-33.38,662787,6515,1815-08-26
AV09119,-13.13,-33.86,662788,6515,1815-08-27
AV09119,-14.56,-34.55,662789,6515,1815-08-28
AV09119,-16.18,-34.88,662790,6515,1815-08-29
AV09119,-18.21,-35.0,662791,6685,1815-08-30
AV09119,-19.56,-35.58,662792,6685,1815-08-31
AV09119,-20.48,-36.15,662793,6685,1815-09-01
AV09119,-21.86,-36.98,662794,6685,1815-09-02
AV09119,-23.35,-38.18,662795,6685,1815-09-03
AV09119,-24.55,-39.81,662796,-1,1815-09-04
AV09119,-25.35,-41.08,662797,6812,1815-09-05
AV09119,-25.91,-42.03,662798,6812,1815-09-06
AV09119,-25.55,-43.16,662799,6890,1815-09-07
AV09119,-25.92,-44.16,662800,6890,1815-09-08
AV09119,-26.3,-44.58,662801,6890,1815-09-09
AV09119,-26.7,-45.0,662802,6890,1815-09-10
AV09119,-27.0,-45.83,662803,6890,1815-09-11
AV09119,-28.07,-46.72,662804,6891,1815-09-12
AV09119,-29.15,-47.61,662805,6891,1815-09-13
AV09119,-27.7,-48.5,662806,6813,1815-09-14
AV09119,-27.7,-48.5,662807,6813,1815-09-15
AV09119,-27.7,-48.5,662808,6813,1815-09-16
AV09119,-27.7,-48.5,662809,6813,1815-09-17
AV09119,-27.7,-48.5,662810,6813,1815-09-18
AV09119,-27.7,-48.5,662811,6813,1815-09-19
AV09119,-27.7,-48.5,662812,6813,1815-09-20
AV09119,-27.7,-48.5,662813,6813,1815-09-21
AV09119,-27.7,-48.5,662814,6813,1815-09-22
AV09119,-27.7,-48.5,662815,6813,1815-09-23
AV09119,-27.7,-48.5,662816,6813,1815-09-24
AV09119,-27.7,-48.5,662817,6813,1815-09-25
AV09119,-27.7,-48.5,662818,6813,1815-09-26
AV09119,-27.7,-48.5,662819,6813,1815-09-27
AV09119,-29.38,-48.57,662820,6892,1815-09-28
AV09119,-27.91,-48.64,662821,6813,1815-09-29
AV09119,-29.18,-48.71,662822,6892,1815-09-30
AV09119,-30.5,-48.78,662823,6893,1815-10-01
AV09119,-31.19,-48.85,662824,6893,1815-10-02
AV09119,-31.88,-48.93,662825,6893,1815-10-03
AV09119,-32.58,-49.0,662826,6893,1815-10-04
AV09119,-33.75,-49.07,662827,6893,1815-10-05
AV09119,-35.0,-49.14,662828,6756,1815-10-06
AV09119,-35.1,-49.21,662829,6756,1815-10-07
AV09119,-35.43,-49.29,662830,6756,1815-10-08
AV09119,-36.25,-49.36,662831,6756,1815-10-09
AV09119,-39.0,-49.43,662832,-1,1815-10-10
AV09119,-37.63,-49.5,662833,6953,1815-10-11
AV09119,-38.05,-49.57,662834,6953,1815-10-12
AV09119,-38.48,-49.65,662835,6953,1815-10-13
AV09119,-38.9,-49.72,662836,6953,1815-10-14
AV09119,-39.33,-49.79,662837,6953,1815-10-15
AV09119,-39.78,-49.86,662838,6953,1815-10-16
AV09119,-38.74,-49.93,662839,6953,1815-10-17
AV09119,-37.7,-50.01,662840,7193,1815-10-18
AV09119,-39.33,-50.08,662841,6953,1815-10-19
AV09119,-38.03,-50.15,662842,7193,1815-10-20
AV09119,-38.31,-50.22,662843,7193,1815-10-21
AV09119,-38.6,-50.29,662844,7193,1815-10-22
AV09119,-39.33,-50.37,662845,7323,1815-10-23
AV09119,-39.16,-50.44,662846,7323,1815-10-24
AV09119,-39.35,-50.51,662847,7323,1815-10-25
AV09119,-39.83,-50.58,662848,-1,1815-10-26
AV09119,-39.45,-50.65,662849,7323,1815-10-27
AV09119,-39.08,-50.73,662850,7324,1815-10-28
AV09119,-39.1,-50.8,662851,7324,1815-10-29
AV09119,-39.32,-50.87,662852,7324,1815-10-30
AV09119,-39.55,-50.94,662853,7324,1815-10-31
AV09119,-39.77,-51.01,662854,7324,1815-11-01
AV09119,-40.0,-51.08,662855,7324,1815-11-02
AV09119,-40.66,-51.16,662856,-1,1815-11-03
AV09119,-41.33,-51.23,662857,7468,1815-11-04
AV09119,-41.42,-51.3,662858,7468,1815-11-05
AV09119,-41.51,-51.37,662859,7468,1815-11-06
AV09119,-41.6,-51.44,662860,7468,1815-11-07
AV09119,-41.7,-51.52,662861,7468,1815-11-08
AV09119,-41.79,-51.59,662862,7468,1815-11-09
AV09119,-41.88,-51.66,662863,7468,1815-11-10
AV09119,-41.75,-51.73,662864,7468,1815-11-11
AV09119,-41.62,-51.8,662865,7468,1815-11-12
AV09119,-41.5,-51.88,662866,7468,1815-11-13
AV09119,-41.48,-51.95,662867,7468,1815-11-14
AV09119,-42.1,-52.02,662868,-1,1815-11-15
AV09119,-41.7,-52.09,662869,7467,1815-11-16
AV09119,-41.85,-52.16,662870,7467,1815-11-17
AV09119,-42.0,-52.24,662871,7467,1815-11-18
AV09119,-42.53,-52.31,662872,7325,1815-11-19
AV09119,-42.47,-52.38,662873,7325,1815-11-20
AV09119,-42.41,-52.45,662874,7325,1815-11-21
AV09119,-42.35,-52.52,662875,7325,1815-11-22
AV09119,-42.08,-52.6,662876,7325,1815-11-23
AV09119,-42.85,-52.67,662877,-1,1815-11-24
AV09119,-41.65,-52.74,662878,7194,1815-11-25
AV09119,-41.7,-52.81,662879,7194,1815-11-26
AV09119,-42.35,-52.88,662880,-1,1815-11-27
AV09119,-43.0,-52.96,662881,7400,1815-11-28
AV09119,-43.16,-53.03,662882,7400,1815-11-29
AV09119,-43.33,-53.1,662883,7400,1815-11-30
AV09119,-43.55,-53.17,662884,7400,1815-12-01
AV09119,-43.77,-53.24,662885,7400,1815-12-02
AV09119,-44.0,-53.32,662886,7400,1815-12-03
AV09119,-43.94,-53.39,662887,7400,1815-12-04
AV09119,-43.88,-53.46,662888,7400,1815-12-05
AV09119,-43.76,-53.53,662889,7400,1815-12-06
AV09119,-43.65,-53.6,662890,7400,1815-12-07
AV09119,-43.53,-53.67,662891,7400,1815-12-08
AV09119,-43.41,-53.75,662892,7400,1815-12-09
AV09119,-43.51,-53.82,662893,7400,1815-12-10
AV09119,-43.93,-53.89,662894,7401,1815-12-11
AV09119,-43.75,-53.96,662895,7401,1815-12-12
AV09119,-43.57,-54.03,662896,7401,1815-12-13
AV09119,-43.4,-54.11,662897,7401,1815-12-14
AV09119,-43.58,-54.18,662898,7401,1815-12-15
AV09119,-43.76,-54.25,662899,7401,1815-12-16
AV09119,-43.88,-54.32,662900,7401,1815-12-17
AV09119,-44.0,-54.39,662901,7401,1815-12-18
AV09119,-43.85,-54.47,662902,7401,1815-12-19
AV09119,-43.7,-54.54,662903,7401,1815-12-20
AV09119,-43.81,-54.61,662904,7401,1815-12-21
AV09119,-43.93,-54.68,662905,7401,1815-12-22
AV09119,-44.05,-54.75,662906,7401,1815-12-23
AV09119,-43.86,-54.83,662907,7401,1815-12-24
AV09119,-43.67,-54.9,662908,7401,1815-12-25
AV09119,-43.48,-54.97,662909,7401,1815-12-26
AV09119,-43.3,-55.04,662910,7401,1815-12-27
AV09119,-43.8,-55.11,662911,7399,1815-12-28
AV09119,-43.88,-55.19,662912,7399,1815-12-29
AV09119,-43.99,-55.26,662913,7399,1815-12-30
AV09119,-44.1,-55.33,662914,7399,1815-12-31
AV09119,-44.17,-55.4,662915,7399,1816-01-01
AV09119,-44.25,-55.47,662916,7399,1816-01-02
AV09119,-44.33,-55.55,662917,7399,1816-01-03
AV09119,-44.16,-55.62,662918,7399,1816-01-04
AV09119,-44.08,-55.69,662919,7399,1816-01-05
AV09119,-44.19,-55.76,662920,7399,1816-01-06
AV09119,-44.3,-55.83,662921,7399,1816-01-07
AV09119,-44.15,-55.91,662922,7399,1816-01-08
AV09119,-44.5,-55.98,662923,7398,1816-01-09
AV09119,-44.5,-56.05,662924,7398,1816-01-10
AV09119,-45.03,-56.12,662925,7469,1816-01-11
AV09119,-45.16,-56.19,662926,7469,1816-01-12
AV09119,-45.42,-56.26,662927,7470,1816-01-13
AV09119,-45.68,-56.34,662928,7470,1816-01-14
AV09119,-46.0,-56.41,662929,-1,1816-01-15
AV09119,-46.33,-56.48,662930,7326,1816-01-16
AV09119,-46.33,-56.55,662931,7326,1816-01-17
AV09119,-46.4,-56.62,662932,7326,1816-01-18
AV09119,-46.45,-56.7,662933,7326,1816-01-19
AV09119,-46.55,-56.77,662934,7326,1816-01-20
AV09119,-47.36,-56.84,662935,6894,1816-01-21
AV09119,-47.75,-56.91,662936,6894,1816-01-22
AV09119,-48.0,-56.98,662937,6894,1816-01-23
AV09119,-48.1,-57.06,662938,6894,1816-01-24
AV09119,-47.91,-57.13,662939,6894,1816-01-25
AV09119,-47.26,-57.2,662940,6895,1816-01-26
AV09119,-46.66,-57.27,662941,6895,1816-01-27
AV09119,-46.43,-57.34,662942,6895,1816-01-28
AV09119,-45.66,-57.42,662943,6814,1816-01-29
AV09119,-45.2,-57.49,662944,6814,1816-01-30
AV09119,-44.68,-57.56,662945,6815,1816-01-31
AV09119,-44.2,-57.63,662946,6815,1816-02-01
AV09119,-44.15,-57.7,662947,6815,1816-02-02
AV09119,-44.23,-57.78,662948,6815,1816-02-03
AV09119,-44.41,-57.85,662949,6815,1816-02-04
AV09119,-44.25,-57.92,662950,6815,1816-02-05
AV09119,-44.29,-57.99,662951,6815,1816-02-06
AV09119,-44.33,-58.06,662952,6815,1816-02-07
AV09119,-44.16,-58.14,662953,6815,1816-02-08
AV09119,-44.0,-58.21,662954,6815,1816-02-09
AV09119,-43.75,-58.28,662955,6815,1816-02-10
AV09119,-43.88,-58.35,662956,6815,1816-02-11
AV09119,-43.83,-58.42,662957,6815,1816-02-12
AV09119,-43.63,-58.5,662958,6815,1816-02-13
AV09119,-43.56,-55.66,662959,6590,1816-02-14
AV09119,-43.35,-53.06,662960,6590,1816-02-15
AV09119,-43.3,-52.7,662961,6590,1816-02-16
AV09119,-43.3,-51.36,662962,6590,1816-02-17
AV09119,-41.6,-49.33,662963,6590,1816-02-18
AV09119,-39.85,-47.23,662964,6755,1816-02-19
AV09119,-38.81,-45.86,662965,6755,1816-02-20
AV09119,-37.83,-45.76,662966,6755,1816-02-21
AV09119,-37.05,-46.35,662967,6755,1816-02-22
AV09119,-36.3,-46.91,662968,6755,1816-02-23
AV09119,-35.63,-45.36,662969,6755,1816-02-24
AV09119,-34.26,-43.33,662970,6754,1816-02-25
AV09119,-33.18,-42.46,662971,6754,1816-02-26
AV09119,-31.76,-43.05,662972,-1,1816-02-27
AV09119,-30.43,-43.53,662973,-1,1816-02-28
AV09119,-29.25,-43.26,662974,7191,1816-02-29
AV09119,-28.61,-43.73,662975,7191,1816-03-01
AV09119,-27.53,-43.55,662976,7192,1816-03-02
AV09119,-26.68,-43.45,662977,7192,1816-03-03
AV09119,-26.63,-42.03,662978,7034,1816-03-04
AV09119,-26.75,-41.55,662979,7034,1816-03-05
AV09119,-26.6,-40.0,662980,7035,1816-03-06
AV09119,-26.7,-38.83,662981,7035,1816-03-07
AV09119,-26.4,-38.46,662982,7035,1816-03-08
AV09119,-25.21,-38.43,662983,7035,1816-03-09
AV09119,-23.93,-38.2,662984,7036,1816-03-10
AV09119,-22.65,-37.83,662985,7036,1816-03-11
AV09119,-21.6,-37.16,662986,7036,1816-03-12
AV09119,-20.2,-36.28,662987,7033,1816-03-13
AV09119,-19.98,-36.1,662988,7033,1816-03-14
AV09119,-20.28,-36.26,662989,7033,1816-03-15
AV09119,-18.58,-35.97,662990,7189,1816-03-16
AV09119,-20.2,-35.68,662991,7033,1816-03-17
AV09119,-19.05,-35.21,662992,7189,1816-03-18
AV09119,-18.4,-34.96,662993,7189,1816-03-19
AV09119,-17.88,-34.91,662994,7189,1816-03-20
AV09119,-17.58,-34.63,662995,7189,1816-03-21
AV09119,-16.66,-34.33,662996,7189,1816-03-22
AV09119,-15.6,-34.06,662997,7190,1816-03-23
AV09119,-14.66,-33.81,662998,7190,1816-03-24
AV09119,-13.5,-33.7,662999,-1,1816-03-25
AV09119,-12.05,-33.41,663000,-1,1816-03-26
AV09119,-10.51,-33.2,663001,6811,1816-03-27
AV09119,-9.8,-33.69,663002,6811,1816-03-28
AV09119,-9.05,-34.18,663003,6811,1816-03-29
AV09119,-7.03,-34.67,663004,-1,1816-03-30
AV09119,-4.9,-35.16,663005,6251,1816-03-31
AV09119,-3.1,-35.81,663006,6251,1816-04-01
AV09119,-1.41,-36.3,663007,6251,1816-04-02
AV09119,0.1,-36.6,663008,6251,1816-04-03
AV09119,1.25,-39.08,663009,6082,1816-04-04
AV09119,2.33,-37.53,663010,6082,1816-04-05
AV09119,3.8,-39.81,663011,6162,1816-04-06
AV09119,4.8,-38.21,663012,6162,1816-04-07
AV09119,6.38,-39.96,663013,6163,1816-04-08
AV09119,8.1,-41.53,663014,6163,1816-04-09
AV09119,10.03,-43.3,663015,6339,1816-04-10
AV09119,11.3,-44.36,663016,6339,1816-04-11
AV09119,12.66,-45.76,663017,6339,1816-04-12
AV09119,14.05,-47.5,663018,6420,1816-04-13
AV09119,15.18,-48.93,663019,6420,1816-04-14
AV09119,16.35,-50.5,663020,6421,1816-04-15
AV09119,17.36,-51.66,663021,6421,1816-04-16
AV09119,18.18,-52.41,663022,6421,1816-04-17
AV09119,19.18,-53.35,663023,6421,1816-04-18
AV09119,20.15,-54.38,663024,6421,1816-04-19
AV09119,22.08,-55.75,663025,6340,1816-04-20
AV09119,22.56,-55.73,663026,6340,1816-04-21
AV09119,23.65,-56.51,663027,6340,1816-04-22
AV09119,25.01,-57.51,663028,6340,1816-04-23
AV09119,26.36,-58.63,663029,6340,1816-04-24
